"Run 1: Time (s)","Run 1: Illumination (lux)","Run 2: Time (s)","Run 2: Illumination (lux)","Run 3: Time (s)","Run 3: Illumination (lux)","Run 4: Time (s)","Run 4: Illumination (lux)","Run 5: Time (s)","Run 5: Illumination (lux)","Run 6: Time (s)","Run 6: Illumination (lux)"
44.83154,5386.76971436,44.83154,4597.0010376,44.83154,5384.70428467,44.83154,5202.17193604,44.83154,4601.13189697,44.83154,4802.12402344
44.848206,5384.70428467,44.848206,4607.19909668,44.848206,5384.70428467,44.848206,5208.23913574,44.848206,4588.73931885,44.848206,4832.84729004
44.864872,5384.70428467,44.864872,4623.59344482,44.864872,5384.70428467,44.864872,5198.04107666,44.864872,4607.19909668,44.864872,4810.25665283
44.881538,5384.70428467,44.881538,4609.26452637,44.881538,5384.70428467,44.881538,5200.10650635,44.881538,4601.13189697,44.881538,4822.64923096
44.898204,5384.70428467,44.898204,4580.60668945,44.898204,5384.70428467,44.898204,5200.10650635,44.898204,4603.0682373,44.898204,4814.38751221
44.91487,5384.70428467,44.91487,4576.47583008,44.91487,5384.70428467,44.91487,5200.10650635,44.91487,4625.65887451,44.91487,4830.78186035
44.931536,5384.70428467,44.931536,4566.14868164,44.931536,5386.76971436,44.931536,5183.7121582,44.931536,4621.52801514,44.931536,4797.99316406
44.948202,5384.70428467,44.948202,4566.14868164,44.948202,5384.70428467,44.948202,5202.17193604,44.948202,4601.13189697,44.948202,4836.97814941
44.964868,5384.70428467,44.964868,4566.14868164,44.964868,5384.70428467,44.964868,5206.30279541,44.964868,4594.93560791,44.964868,4812.32208252
44.981534,5384.70428467,44.981534,4558.01605225,44.981534,5386.76971436,44.981534,5193.91021729,44.981534,4617.52624512,44.981534,4828.84552002
44.9982,5384.70428467,44.9982,4568.21411133,44.9982,5386.76971436,44.9982,5200.10650635,44.9982,4601.13189697,44.9982,4816.45294189
45.014866,5384.70428467,45.014866,4576.47583008,45.014866,5384.70428467,45.014866,5200.10650635,45.014866,4592.87017822,45.014866,4824.71466064
45.031532,5384.70428467,45.031532,4566.14868164,45.031532,5386.76971436,45.031532,5208.23913574,45.031532,4588.73931885,45.031532,4767.26989746
45.048198,5384.70428467,45.048198,4582.67211914,45.048198,5386.76971436,45.048198,5206.30279541,45.048198,4594.93560791,45.048198,4802.12402344
45.064864,5384.70428467,45.064864,4576.47583008,45.064864,5384.70428467,45.064864,5228.76434326,45.064864,4607.19909668,45.064864,4822.64923096
45.08153,5384.70428467,45.08153,4582.67211914,45.08153,5384.70428467,45.08153,5212.36999512,45.08153,4607.19909668,45.08153,4818.51837158
45.098196,5384.70428467,45.098196,4576.47583008,45.098196,5386.76971436,45.098196,5206.30279541,45.098196,4574.41040039,45.098196,4826.78009033
45.114862,5386.76971436,45.114862,4584.60845947,45.114862,5384.70428467,45.114862,5198.04107666,45.114862,4578.54125977,45.114862,4832.84729004
45.131528,5384.70428467,45.131528,4582.67211914,45.131528,5386.76971436,45.131528,5208.23913574,45.131528,4592.87017822,45.131528,4791.796875
45.148194,5384.70428467,45.148194,4584.60845947,45.148194,5384.70428467,45.148194,5208.23913574,45.148194,4597.0010376,45.148194,4828.84552002
45.16486,5386.76971436,45.16486,4580.60668945,45.16486,5384.70428467,45.16486,5224.76257324,45.16486,4582.67211914,45.16486,4847.30529785
45.181526,5384.70428467,45.181526,4584.60845947,45.181526,5384.70428467,45.181526,5208.23913574,45.181526,4590.80474854,45.181526,4849.24163818
45.198192,5384.70428467,45.198192,4582.67211914,45.198192,5384.70428467,45.198192,5212.36999512,45.198192,4590.80474854,45.198192,4869.7668457
45.214858,5384.70428467,45.214858,4621.52801514,45.214858,5384.70428467,45.214858,5193.91021729,45.214858,4609.26452637,45.214858,4896.48834229
45.231524,5384.70428467,45.231524,4619.5916748,45.231524,5384.70428467,45.231524,5191.8447876,45.231524,4607.19909668,45.231524,4882.15942383
45.24819,5386.76971436,45.24819,4590.80474854,45.24819,5384.70428467,45.24819,5191.8447876,45.24819,4601.13189697,45.24819,4880.09399414
45.264856,5386.76971436,45.264856,4553.88519287,45.264856,5384.70428467,45.264856,5179.58129883,45.264856,4605.13366699,45.264856,4890.29205322
45.281522,5384.70428467,45.281522,4564.21234131,45.281522,5384.70428467,45.281522,5195.97564697,45.281522,4599.06646729,45.281522,4853.37249756
45.298188,5386.76971436,45.298188,4568.21411133,45.298188,5384.70428467,45.298188,5210.30456543,45.298188,4615.46081543,45.298188,4890.29205322
45.314854,5386.76971436,45.314854,4572.3449707,45.314854,5386.76971436,45.314854,5214.4354248,45.314854,4584.60845947,45.314854,4884.22485352
45.33152,5386.76971436,45.33152,4576.47583008,45.33152,5386.76971436,45.33152,5212.36999512,45.33152,4590.80474854,45.33152,4892.35748291
45.348186,5386.76971436,45.348186,4590.80474854,45.348186,5386.76971436,45.348186,5214.4354248,45.348186,4613.39538574,45.348186,4906.68640137
45.364852,5386.76971436,45.364852,4582.67211914,45.364852,5384.70428467,45.364852,5214.4354248,45.364852,4609.26452637,45.364852,4929.27703857
45.381518,5384.70428467,45.381518,4590.80474854,45.381518,5384.70428467,45.381518,5220.63171387,45.381518,4590.80474854,45.381518,4898.55377197
45.398184,5386.76971436,45.398184,4590.80474854,45.398184,5384.70428467,45.398184,5220.63171387,45.398184,4586.67388916,45.398184,4927.21160889
45.41485,5384.70428467,45.41485,4601.13189697,45.41485,5384.70428467,45.41485,5216.50085449,45.41485,4613.39538574,45.41485,4890.29205322
45.431516,5384.70428467,45.431516,4601.13189697,45.431516,5384.70428467,45.431516,5216.50085449,45.431516,4638.05145264,45.431516,4904.75006104
45.448182,5384.70428467,45.448182,4597.0010376,45.448182,5386.76971436,45.448182,5216.50085449,45.448182,4607.19909668,45.448182,4888.22662354
45.464848,5384.70428467,45.464848,4609.26452637,45.464848,5384.70428467,45.464848,5222.69714355,45.464848,4613.39538574,45.464848,4927.21160889
45.481514,5384.70428467,45.481514,4603.0682373,45.481514,5386.76971436,45.481514,5218.56628418,45.481514,4617.52624512,45.481514,4878.02856445
45.49818,5384.70428467,45.49818,4605.13366699,45.49818,5386.76971436,45.49818,5218.56628418,45.49818,4621.52801514,45.49818,4927.21160889
45.514846,5386.76971436,45.514846,4609.26452637,45.514846,5386.76971436,45.514846,5237.02606201,45.514846,4615.46081543,45.514846,4904.75006104
45.531512,5386.76971436,45.531512,4597.0010376,45.531512,5384.70428467,45.531512,5222.69714355,45.531512,4592.87017822,45.531512,4900.61920166
45.548178,5386.76971436,45.548178,4597.0010376,45.548178,5384.70428467,45.548178,5228.76434326,45.548178,4609.26452637,45.548178,4914.94812012
45.564844,5386.76971436,45.564844,4605.13366699,45.564844,5384.70428467,45.564844,5253.42041016,45.564844,4631.85516357,45.564844,4927.21160889
45.58151,5384.70428467,45.58151,4590.80474854,45.58151,5386.76971436,45.58151,5230.82977295,45.58151,4633.92059326,45.58151,4890.29205322
45.598176,5384.70428467,45.598176,4601.13189697,45.598176,5384.70428467,45.598176,5230.82977295,45.598176,4623.59344482,45.598176,4935.47332764
45.614842,5384.70428467,45.614842,4599.06646729,45.614842,5386.76971436,45.614842,5224.76257324,45.614842,4631.85516357,45.614842,4925.1461792
45.631508,5384.70428467,45.631508,4613.39538574,45.631508,5386.76971436,45.631508,5222.69714355,45.631508,4633.92059326,45.631508,4917.0135498
45.648174,5386.76971436,45.648174,4617.52624512,45.648174,5384.70428467,45.648174,5224.76257324,45.648174,4629.78973389,45.648174,4925.1461792
45.66484,5384.70428467,45.66484,4625.65887451,45.66484,5384.70428467,45.66484,5230.82977295,45.66484,4605.13366699,45.66484,4941.6696167
45.681506,5384.70428467,45.681506,4625.65887451,45.681506,5386.76971436,45.681506,5218.56628418,45.681506,4617.52624512,45.681506,4912.88269043
45.698172,5384.70428467,45.698172,4646.18408203,45.698172,5384.70428467,45.698172,5198.04107666,45.698172,4625.65887451,45.698172,4937.53875732
45.714838,5386.76971436,45.714838,4656.51123047,45.714838,5386.76971436,45.714838,5210.30456543,45.714838,4619.5916748,45.714838,4937.53875732
45.731504,5384.70428467,45.731504,4681.03820801,45.731504,5384.70428467,45.731504,5222.69714355,45.731504,4613.39538574,45.731504,4917.0135498
45.74817,5386.76971436,45.74817,4639.98779297,45.74817,5384.70428467,45.74817,5230.82977295,45.74817,4621.52801514,45.74817,4937.53875732
45.764836,5384.70428467,45.764836,4597.0010376,45.764836,5384.70428467,45.764836,5245.28778076,45.764836,4646.18408203,45.764836,4947.73681641
45.781502,5386.76971436,45.781502,4584.60845947,45.781502,5384.70428467,45.781502,5239.0914917,45.781502,4642.05322266,45.781502,4925.1461792
45.798168,5386.76971436,45.798168,4623.59344482,45.798168,5384.70428467,45.798168,5232.89520264,45.798168,4623.59344482,45.798168,4947.73681641
45.814834,5384.70428467,45.814834,4646.18408203,45.814834,5386.76971436,45.814834,5232.89520264,45.814834,4644.11865234,45.814834,4968.26202393
45.8315,5384.70428467,45.8315,4666.70928955,45.8315,5386.76971436,45.8315,5222.69714355,45.8315,4650.31494141,45.8315,4945.67138672
45.848166,5384.70428467,45.848166,4672.90557861,45.848166,5384.70428467,45.848166,5220.63171387,45.848166,4644.11865234,45.848166,4941.6696167
45.864832,5384.70428467,45.864832,4625.65887451,45.864832,5384.70428467,45.864832,5232.89520264,45.864832,4642.05322266,45.864832,4953.93310547
45.881498,5384.70428467,45.881498,4599.06646729,45.881498,5384.70428467,45.881498,5230.82977295,45.881498,4625.65887451,45.881498,4947.73681641
45.898164,5384.70428467,45.898164,4592.87017822,45.898164,5384.70428467,45.898164,5222.69714355,45.898164,4648.24951172,45.898164,4966.19659424
45.91483,5384.70428467,45.91483,4613.39538574,45.91483,5384.70428467,45.91483,5232.89520264,45.91483,4658.57666016,45.91483,4970.32745361
45.931496,5384.70428467,45.931496,4623.59344482,45.931496,5384.70428467,45.931496,5214.4354248,45.931496,4646.18408203,45.931496,4945.67138672
45.948162,5384.70428467,45.948162,4611.32995605,45.948162,5384.70428467,45.948162,5228.76434326,45.948162,4639.98779297,45.948162,4972.3928833
45.964828,5386.76971436,45.964828,4633.92059326,45.964828,5384.70428467,45.964828,5237.02606201,45.964828,4638.05145264,45.964828,4970.32745361
45.981494,5386.76971436,45.981494,4611.32995605,45.981494,5384.70428467,45.981494,5220.63171387,45.981494,4621.52801514,45.981494,4960.12939453
45.99816,5384.70428467,45.99816,4594.93560791,45.99816,5384.70428467,45.99816,5173.38500977,45.99816,4603.0682373,45.99816,4955.99853516
46.014826,5384.70428467,46.014826,4607.19909668,46.014826,5384.70428467,46.014826,5198.04107666,46.014826,4590.80474854,46.014826,4970.32745361
46.031492,5384.70428467,46.031492,4576.47583008,46.031492,5384.70428467,46.031492,5204.23736572,46.031492,4599.06646729,46.031492,4958.06396484
46.048158,5386.76971436,46.048158,4601.13189697,46.048158,5384.70428467,46.048158,5216.50085449,46.048158,4613.39538574,46.048158,4986.72180176
46.064824,5384.70428467,46.064824,4599.06646729,46.064824,5384.70428467,46.064824,5202.17193604,46.064824,4619.5916748,46.064824,4955.99853516
46.08149,5384.70428467,46.08149,4586.67388916,46.08149,5384.70428467,46.08149,5216.50085449,46.08149,4619.5916748,46.08149,4968.26202393
46.098156,5384.70428467,46.098156,4599.06646729,46.098156,5384.70428467,46.098156,5208.23913574,46.098156,4646.18408203,46.098156,4984.65637207
46.114822,5384.70428467,46.114822,4597.0010376,46.114822,5386.76971436,46.114822,5206.30279541,46.114822,4650.31494141,46.114822,4994.98352051
46.131488,5384.70428467,46.131488,4609.26452637,46.131488,5386.76971436,46.131488,5206.30279541,46.131488,4642.05322266,46.131488,4974.45831299
46.148154,5384.70428467,46.148154,4599.06646729,46.148154,5384.70428467,46.148154,5206.30279541,46.148154,4631.85516357,46.148154,4978.58917236
46.16482,5384.70428467,46.16482,4601.13189697,46.16482,5384.70428467,46.16482,5218.56628418,46.16482,4633.92059326,46.16482,4972.3928833
46.181486,5384.70428467,46.181486,4605.13366699,46.181486,5384.70428467,46.181486,5212.36999512,46.181486,4627.7243042,46.181486,4968.26202393
46.198152,5384.70428467,46.198152,4568.21411133,46.198152,5384.70428467,46.198152,5228.76434326,46.198152,4631.85516357,46.198152,4966.19659424
46.214818,5384.70428467,46.214818,4553.88519287,46.214818,5386.76971436,46.214818,5239.0914917,46.214818,4646.18408203,46.214818,4974.45831299
46.231484,5384.70428467,46.231484,4523.16192627,46.231484,5384.70428467,46.231484,5228.76434326,46.231484,4678.97277832,46.231484,4955.99853516
46.24815,5384.70428467,46.24815,4514.90020752,46.24815,5384.70428467,46.24815,5239.0914917,46.24815,4697.43255615,46.24815,4974.45831299
46.264816,5384.70428467,46.264816,4525.22735596,46.264816,5384.70428467,46.264816,5230.82977295,46.264816,4689.29992676,46.264816,4962.06573486
46.281482,5384.70428467,46.281482,4500.57128906,46.281482,5384.70428467,46.281482,5224.76257324,46.281482,4656.51123047,46.281482,4949.80224609
46.298148,5384.70428467,46.298148,4521.09649658,46.298148,5384.70428467,46.298148,5243.22235107,46.298148,4642.05322266,46.298148,4955.99853516
46.314814,5386.76971436,46.314814,4521.09649658,46.314814,5384.70428467,46.314814,5232.89520264,46.314814,4652.38037109,46.314814,4958.06396484
46.33148,5384.70428467,46.33148,4510.76934814,46.33148,5384.70428467,46.33148,5247.22412109,46.33148,4648.24951172,46.33148,4937.53875732
46.348146,5384.70428467,46.348146,4502.63671875,46.348146,5384.70428467,46.348146,5259.61669922,46.348146,4646.18408203,46.348146,4955.99853516
46.364812,5386.76971436,46.364812,4494.375,46.364812,5384.70428467,46.364812,5261.68212891,46.364812,4650.31494141,46.364812,4949.80224609
46.381478,5384.70428467,46.381478,4514.90020752,46.381478,5384.70428467,46.381478,5247.22412109,46.381478,4652.38037109,46.381478,4945.67138672
46.398144,5386.76971436,46.398144,4541.6217041,46.398144,5384.70428467,46.398144,5249.28955078,46.398144,4658.57666016,46.398144,4958.06396484
46.41481,5386.76971436,46.41481,4558.01605225,46.41481,5384.70428467,46.41481,5226.69891357,46.41481,4666.70928955,46.41481,4949.80224609
46.431476,5384.70428467,46.431476,4568.21411133,46.431476,5386.76971436,46.431476,5216.50085449,46.431476,4662.57843018,46.431476,4939.60418701
46.448142,5384.70428467,46.448142,4580.60668945,46.448142,5384.70428467,46.448142,5226.69891357,46.448142,4652.38037109,46.448142,4958.06396484
46.464808,5384.70428467,46.464808,4584.60845947,46.464808,5384.70428467,46.464808,5241.15692139,46.464808,4644.11865234,46.464808,4953.93310547
46.481474,5384.70428467,46.481474,4566.14868164,46.481474,5384.70428467,46.481474,5232.89520264,46.481474,4656.51123047,46.481474,4947.73681641
46.49814,5386.76971436,46.49814,4535.42541504,46.49814,5384.70428467,46.49814,5228.76434326,46.49814,4648.24951172,46.49814,4964.13116455
46.514806,5384.70428467,46.514806,4525.22735596,46.514806,5384.70428467,46.514806,5232.89520264,46.514806,4650.31494141,46.514806,4972.3928833
46.531472,5384.70428467,46.531472,4527.16369629,46.531472,5384.70428467,46.531472,5230.82977295,46.531472,4662.57843018,46.531472,4955.99853516
46.548138,5386.76971436,46.548138,4502.63671875,46.548138,5384.70428467,46.548138,5241.15692139,46.548138,4654.44580078,46.548138,4962.06573486
46.564804,5384.70428467,46.564804,4426.73217773,46.564804,5384.70428467,46.564804,5245.28778076,46.564804,4654.44580078,46.564804,4968.26202393
46.58147,5384.70428467,46.58147,4420.53588867,46.58147,5384.70428467,46.58147,5253.42041016,46.58147,4656.51123047,46.58147,4947.73681641
46.598136,5384.70428467,46.598136,4438.9956665,46.598136,5384.70428467,46.598136,5267.74932861,46.598136,4662.57843018,46.598136,4949.80224609
46.614802,5384.70428467,46.614802,4434.86480713,46.614802,5384.70428467,46.614802,5265.68389893,46.614802,4668.77471924,46.614802,4947.73681641
46.631468,5386.76971436,46.631468,4416.4050293,46.631468,5384.70428467,46.631468,5265.68389893,46.631468,4666.70928955,46.631468,4931.34246826
46.648134,5384.70428467,46.648134,4469.71893311,46.648134,5384.70428467,46.648134,5259.61669922,46.648134,4693.43078613,46.648134,4943.60595703
46.6648,5384.70428467,46.6648,4539.55627441,46.6648,5384.70428467,46.6648,5255.48583984,46.6648,4715.89233398,46.6648,4943.60595703
46.681466,5384.70428467,46.681466,4599.06646729,46.681466,5384.70428467,46.681466,5249.28955078,46.681466,4674.9710083,46.681466,4945.67138672
46.698132,5384.70428467,46.698132,4677.03643799,46.698132,5384.70428467,46.698132,5253.42041016,46.698132,4642.05322266,46.698132,4943.60595703
46.714798,5384.70428467,46.714798,4732.41577148,46.714798,5384.70428467,46.714798,5257.55126953,46.714798,4633.92059326,46.714798,4958.06396484
46.731464,5384.70428467,46.731464,4795.92773438,46.731464,5384.70428467,46.731464,5257.55126953,46.731464,4644.11865234,46.731464,4951.86767578
46.74813,5384.70428467,46.74813,4740.54840088,46.74813,5384.70428467,46.74813,5251.35498047,46.74813,4650.31494141,46.74813,4945.67138672
46.764796,5384.70428467,46.764796,4502.63671875,46.764796,5384.70428467,46.764796,5251.35498047,46.764796,4633.92059326,46.764796,4947.73681641
46.781462,5384.70428467,46.781462,4432.79937744,46.781462,5384.70428467,46.781462,5255.48583984,46.781462,4638.05145264,46.781462,4943.60595703
46.798128,5386.76971436,46.798128,4475.91522217,46.798128,5384.70428467,46.798128,5261.68212891,46.798128,4644.11865234,46.798128,4945.67138672
46.814794,5386.76971436,46.814794,4500.57128906,46.814794,5384.70428467,46.814794,5251.35498047,46.814794,4650.31494141,46.814794,4951.86767578
46.83146,5384.70428467,46.83146,4506.76757812,46.83146,5384.70428467,46.83146,5257.55126953,46.83146,4652.38037109,46.83146,4945.67138672
46.848126,5384.70428467,46.848126,4516.96563721,46.848126,5384.70428467,46.848126,5257.55126953,46.848126,4652.38037109,46.848126,4958.06396484
46.864792,5386.76971436,46.864792,4551.81976318,46.864792,5384.70428467,46.864792,5265.68389893,46.864792,4664.64385986,46.864792,4964.13116455
46.881458,5384.70428467,46.881458,4553.88519287,46.881458,5384.70428467,46.881458,5261.68212891,46.881458,4668.77471924,46.881458,4945.67138672
46.898124,5384.70428467,46.898124,4535.42541504,46.898124,5384.70428467,46.898124,5257.55126953,46.898124,4662.57843018,46.898124,4941.6696167
46.91479,5384.70428467,46.91479,4537.49084473,46.91479,5384.70428467,46.91479,5257.55126953,46.91479,4666.70928955,46.91479,4943.60595703
46.931456,5384.70428467,46.931456,4516.96563721,46.931456,5384.70428467,46.931456,5257.55126953,46.931456,4662.57843018,46.931456,4919.07897949
46.948122,5384.70428467,46.948122,4514.90020752,46.948122,5384.70428467,46.948122,5253.42041016,46.948122,4664.64385986,46.948122,4937.53875732
46.964788,5384.70428467,46.964788,4519.03106689,46.964788,5386.76971436,46.964788,5251.35498047,46.964788,4635.98602295,46.964788,4929.27703857
46.981454,5384.70428467,46.981454,4527.16369629,46.981454,5384.70428467,46.981454,5247.22412109,46.981454,4642.05322266,46.981454,4935.47332764
46.99812,5384.70428467,46.99812,4555.95062256,46.99812,5384.70428467,46.99812,5257.55126953,46.99812,4658.57666016,46.99812,4945.67138672
47.014786,5384.70428467,47.014786,4568.21411133,47.014786,5384.70428467,47.014786,5261.68212891,47.014786,4668.77471924,47.014786,4949.80224609
47.031452,5384.70428467,47.031452,4572.3449707,47.031452,5384.70428467,47.031452,5251.35498047,47.031452,4685.16906738,47.031452,4941.6696167
47.048118,5384.70428467,47.048118,4560.08148193,47.048118,5384.70428467,47.048118,5261.68212891,47.048118,4681.03820801,47.048118,4945.67138672
47.064784,5386.76971436,47.064784,4568.21411133,47.064784,5384.70428467,47.064784,5261.68212891,47.064784,4674.9710083,47.064784,4937.53875732
47.08145,5384.70428467,47.08145,4576.47583008,47.08145,5384.70428467,47.08145,5278.07647705,47.08145,4685.16906738,47.08145,4925.1461792
47.098116,5386.76971436,47.098116,4580.60668945,47.098116,5384.70428467,47.098116,5278.07647705,47.098116,4689.29992676,47.098116,4919.07897949
47.114782,5384.70428467,47.114782,4584.60845947,47.114782,5384.70428467,47.114782,5282.20733643,47.114782,4670.84014893,47.114782,4910.81726074
47.131448,5384.70428467,47.131448,4599.06646729,47.131448,5384.70428467,47.131448,5278.07647705,47.131448,4666.70928955,47.131448,4921.14440918
47.148114,5384.70428467,47.148114,4603.0682373,47.148114,5384.70428467,47.148114,5278.07647705,47.148114,4666.70928955,47.148114,4917.0135498
47.16478,5384.70428467,47.16478,4617.52624512,47.16478,5386.76971436,47.16478,5255.48583984,47.16478,4666.70928955,47.16478,4910.81726074
47.181446,5386.76971436,47.181446,4592.87017822,47.181446,5386.76971436,47.181446,5253.42041016,47.181446,4658.57666016,47.181446,4896.48834229
47.198112,5384.70428467,47.198112,4601.13189697,47.198112,5384.70428467,47.198112,5251.35498047,47.198112,4648.24951172,47.198112,4914.94812012
47.214778,5386.76971436,47.214778,4590.80474854,47.214778,5384.70428467,47.214778,5265.68389893,47.214778,4664.64385986,47.214778,4904.75006104
47.231444,5386.76971436,47.231444,4592.87017822,47.231444,5384.70428467,47.231444,5257.55126953,47.231444,4658.57666016,47.231444,4900.61920166
47.24811,5386.76971436,47.24811,4588.73931885,47.24811,5386.76971436,47.24811,5273.94561768,47.24811,4635.98602295,47.24811,4892.35748291
47.264776,5384.70428467,47.264776,4599.06646729,47.264776,5384.70428467,47.264776,5276.01104736,47.264776,4648.24951172,47.264776,4878.02856445
47.281442,5384.70428467,47.281442,4594.93560791,47.281442,5384.70428467,47.281442,5257.55126953,47.281442,4644.11865234,47.281442,4853.37249756
47.298108,5384.70428467,47.298108,4576.47583008,47.298108,5384.70428467,47.298108,5257.55126953,47.298108,4642.05322266,47.298108,4863.699646
47.314774,5384.70428467,47.314774,4545.62347412,47.314774,5384.70428467,47.314774,5273.94561768,47.314774,4648.24951172,47.314774,4830.78186035
47.33144,5386.76971436,47.33144,4519.03106689,47.33144,5384.70428467,47.33144,5284.14367676,47.33144,4646.18408203,47.33144,4841.10900879
47.348106,5384.70428467,47.348106,4527.16369629,47.348106,5384.70428467,47.348106,5298.60168457,47.348106,4633.92059326,47.348106,4845.23986816
47.364772,5384.70428467,47.364772,4564.21234131,47.364772,5384.70428467,47.364772,5284.14367676,47.364772,4635.98602295,47.364772,4851.30706787
47.381438,5386.76971436,47.381438,4566.14868164,47.381438,5384.70428467,47.381438,5249.28955078,47.381438,4639.98779297,47.381438,4830.78186035
47.398104,5384.70428467,47.398104,4580.60668945,47.398104,5384.70428467,47.398104,5226.69891357,47.398104,4617.52624512,47.398104,4841.10900879
47.41477,5386.76971436,47.41477,4578.54125977,47.41477,5386.76971436,47.41477,5222.69714355,47.41477,4601.13189697,47.41477,4853.37249756
47.431436,5384.70428467,47.431436,4580.60668945,47.431436,5384.70428467,47.431436,5226.69891357,47.431436,4617.52624512,47.431436,4839.0435791
47.448102,5384.70428467,47.448102,4599.06646729,47.448102,5384.70428467,47.448102,5222.69714355,47.448102,4609.26452637,47.448102,4830.78186035
47.464768,5384.70428467,47.464768,4584.60845947,47.464768,5384.70428467,47.464768,5239.0914917,47.464768,4623.59344482,47.464768,4851.30706787
47.481434,5384.70428467,47.481434,4592.87017822,47.481434,5384.70428467,47.481434,5230.82977295,47.481434,4631.85516357,47.481434,4826.78009033
47.4981,5384.70428467,47.4981,4594.93560791,47.4981,5384.70428467,47.4981,5228.76434326,47.4981,4648.24951172,47.4981,4839.0435791
47.514766,5384.70428467,47.514766,4601.13189697,47.514766,5384.70428467,47.514766,5241.15692139,47.514766,4664.64385986,47.514766,4836.97814941
47.531432,5384.70428467,47.531432,4603.0682373,47.531432,5384.70428467,47.531432,5245.28778076,47.531432,4689.29992676,47.531432,4830.78186035
47.548098,5384.70428467,47.548098,4601.13189697,47.548098,5384.70428467,47.548098,5247.22412109,47.548098,4683.1036377,47.548098,4826.78009033
47.564764,5384.70428467,47.564764,4607.19909668,47.564764,5384.70428467,47.564764,5263.74755859,47.564764,4699.49798584,47.564764,4836.97814941
47.58143,5384.70428467,47.58143,4613.39538574,47.58143,5386.76971436,47.58143,5253.42041016,47.58143,4699.49798584,47.58143,4839.0435791
47.598096,5386.76971436,47.598096,4607.19909668,47.598096,5384.70428467,47.598096,5257.55126953,47.598096,4693.43078613,47.598096,4814.38751221
47.614762,5386.76971436,47.614762,4617.52624512,47.614762,5384.70428467,47.614762,5263.74755859,47.614762,4689.29992676,47.614762,4851.30706787
47.631428,5384.70428467,47.631428,4599.06646729,47.631428,5384.70428467,47.631428,5255.48583984,47.631428,4683.1036377,47.631428,4826.78009033
47.648094,5386.76971436,47.648094,4603.0682373,47.648094,5384.70428467,47.648094,5259.61669922,47.648094,4668.77471924,47.648094,4839.0435791
47.66476,5384.70428467,47.66476,4607.19909668,47.66476,5386.76971436,47.66476,5247.22412109,47.66476,4683.1036377,47.66476,4822.64923096
47.681426,5384.70428467,47.681426,4597.0010376,47.681426,5384.70428467,47.681426,5253.42041016,47.681426,4681.03820801,47.681426,4820.58380127
47.698092,5386.76971436,47.698092,4586.67388916,47.698092,5384.70428467,47.698092,5245.28778076,47.698092,4683.1036377,47.698092,4828.84552002
47.714758,5384.70428467,47.714758,4586.67388916,47.714758,5384.70428467,47.714758,5253.42041016,47.714758,4693.43078613,47.714758,4826.78009033
47.731424,5384.70428467,47.731424,4582.67211914,47.731424,5384.70428467,47.731424,5251.35498047,47.731424,4685.16906738,47.731424,4834.91271973
47.74809,5384.70428467,47.74809,4576.47583008,47.74809,5384.70428467,47.74809,5261.68212891,47.74809,4674.9710083,47.74809,4851.30706787
47.764756,5386.76971436,47.764756,4572.3449707,47.764756,5384.70428467,47.764756,5255.48583984,47.764756,4672.90557861,47.764756,4853.37249756
47.781422,5384.70428467,47.781422,4568.21411133,47.781422,5384.70428467,47.781422,5251.35498047,47.781422,4666.70928955,47.781422,4863.699646
47.798088,5386.76971436,47.798088,4570.27954102,47.798088,5382.63885498,47.798088,5239.0914917,47.798088,4656.51123047,47.798088,4845.23986816
47.814754,5386.76971436,47.814754,4590.80474854,47.814754,5384.70428467,47.814754,5247.22412109,47.814754,4672.90557861,47.814754,4851.30706787
47.83142,5384.70428467,47.83142,4597.0010376,47.83142,5384.70428467,47.83142,5241.15692139,47.83142,4670.84014893,47.83142,4849.24163818
47.848086,5384.70428467,47.848086,4586.67388916,47.848086,5384.70428467,47.848086,5247.22412109,47.848086,4670.84014893,47.848086,4849.24163818
47.864752,5384.70428467,47.864752,4605.13366699,47.864752,5384.70428467,47.864752,5255.48583984,47.864752,4672.90557861,47.864752,4843.17443848
47.881418,5386.76971436,47.881418,4621.52801514,47.881418,5384.70428467,47.881418,5245.28778076,47.881418,4685.16906738,47.881418,4839.0435791
47.898084,5384.70428467,47.898084,4601.13189697,47.898084,5384.70428467,47.898084,5247.22412109,47.898084,4668.77471924,47.898084,4824.71466064
47.91475,5384.70428467,47.91475,4584.60845947,47.91475,5386.76971436,47.91475,5247.22412109,47.91475,4683.1036377,47.91475,4832.84729004
47.931416,5384.70428467,47.931416,4590.80474854,47.931416,5384.70428467,47.931416,5241.15692139,47.931416,4678.97277832,47.931416,4800.05859375
47.948082,5384.70428467,47.948082,4590.80474854,47.948082,5384.70428467,47.948082,5241.15692139,47.948082,4678.97277832,47.948082,4818.51837158
47.964748,5386.76971436,47.964748,4597.0010376,47.964748,5386.76971436,47.964748,5245.28778076,47.964748,4685.16906738,47.964748,4812.32208252
47.981414,5386.76971436,47.981414,4590.80474854,47.981414,5384.70428467,47.981414,5230.82977295,47.981414,4672.90557861,47.981414,4828.84552002
47.99808,5384.70428467,47.99808,4590.80474854,47.99808,5386.76971436,47.99808,5243.22235107,47.99808,4670.84014893,47.99808,4828.84552002
48.014746,5384.70428467,48.014746,4592.87017822,48.014746,5384.70428467,48.014746,5241.15692139,48.014746,4689.29992676,48.014746,4843.17443848
